id,projection_density,projection_intensity,experiment_id,structure_id,volume
633424741,9.354521136467809e-05,573.504568860681,116903230,928,7.4151679616
633424983,0.0,0.0,116903230,549009227,0.04906566
633424433,0.000625662638165543,554.1260953175,116903230,1105,0.2014421752
633424235,0.0,0.0,116903230,203,0.06757884
633424882,4.4338318432788704e-05,419.29019351812303,116903230,1084,1.0106507152
633424297,0.0,0.0,116903230,280,0.017161515
633424332,0.0012496396738817198,415.05811252180496,116903230,329,6.9322773226
633424458,0.0,0.0,116903230,534,0.286209
633424156,0.0,0.0,116903230,91,0.9480110751999999
633424534,0.00015933674634236,187.795553045776,116903230,642,0.17028774
633424121,1.50445065912839e-07,212.084854115364,116903230,576073699,0.05526612
633424214,0.0,0.0,116903230,169,0.2690519048
633424410,4.7399109971773e-07,131.302934327717,116903230,445,1.0984979152
633424530,4.39098989012572e-06,245.34522375846,116903230,634,0.31940307
633424962,0.0155016615429337,450.48340031846703,116903230,312782574,0.542524815
633424538,4.716914110651429e-05,257.412296593508,116903230,647,2.7536877312
633424959,4.76273926681081e-05,359.316961061893,116903230,560581559,0.096651765
633424513,0.000267552506371595,295.99911742179404,116903230,612,0.7979718208
633424392,0.0065506776448318,399.865480606817,116903230,417,1.1219745796
633424492,0.00023951232992700002,262.415357960197,116903230,589,1.588700344
633424590,0.0,0.0,116903230,711,0.3672691904
633424743,7.85441827804995e-05,378.28072654965797,116903230,930,0.5358083752
633424391,0.00993901015690829,405.492574171959,116903230,560581563,0.19364751
633424357,0.00396235335573171,383.996804993691,116903230,361,1.545372045
633424785,9.50097403905782e-05,402.889874974133,116903230,972,2.6574638048
633424715,1.41192642003192e-07,321.917971087392,116903230,898,0.5969177647999999
633424399,0.0,0.0,116903230,429,1.8531944256
633424199,0.0,0.0,116903230,149,0.4900435904
633424686,1.68765314206254e-07,285.678195235702,116903230,852,2.4592519840000002
633424732,0.00101649488707015,416.132106638131,116903230,918,7.0318419808
633424958,1.69003959348753e-08,260.195757597597,116903230,266,0.6694776704
633424815,8.40613121743923e-06,234.129447709334,116903230,1004,0.2150117648
633424237,0.0,0.0,116903230,206,0.12891753
633424833,0.00010395595196153399,346.447948934635,116903230,1020,1.3810112959999998
633424291,0.0036339255277466603,333.548200594549,116903230,271,0.108254475
633424209,0.0,0.0,116903230,162,0.22433229
633424520,0.0,0.0,116903230,621,0.39112070479999994
633424825,0.0554876817210689,764.699936846308,116903230,1011,1.3110234886
633424518,1.4349842193672199e-05,231.034863585346,116903230,619,0.3522267098
633424183,0.000176894190828338,341.056273323097,116903230,128,5.670439936
633424620,2.22759524699883e-05,231.54119737229303,116903230,763,0.00955206
633424621,0.0,0.0,116903230,765,0.06289983
633424228,7.1510676092320605e-06,322.852679148578,116903230,194,2.2761200896
633424728,0.0,0.0,116903230,912,0.13409487
633424486,0.00432118343834588,264.79136876578605,116903230,580,0.096938415
633424986,1.9818081009840697e-06,268.457747990972,116903230,151,0.71886528
633424144,0.007080316204428541,439.58136461132005,116903230,66,0.01971711
633424116,0.0,0.0,116903230,23,0.5450429152
633424768,1.19311180338458e-06,200.03111029406003,116903230,957,2.4161661664
633424172,0.0,0.0,116903230,115,0.008001945
633424343,9.207543709467071e-05,322.568596378445,116903230,342,3.3373910976
633424803,0.0,0.0,116903230,989,0.5534946704
633424435,6.51595227588472e-05,218.17085367921902,116903230,491,0.5954999302
633424912,0.0,0.0,116903230,1120,0.04781763
633424977,0.0,0.0,116903230,549009211,0.01803249
633424936,0.000369057888673521,441.54496480511705,116903230,484682508,0.36011397520000005
633424861,9.80634855765695e-06,216.667689949608,116903230,1052,0.9839657856
633424758,2.6363580113868303e-06,244.04411507917098,116903230,946,0.7795932144
633424739,0.00043008196833442297,412.23820384188696,116903230,926,5.533227
633424323,0.00014104116790389,439.260900917313,116903230,319,1.6374197503999999
633424128,0.000224856997963484,436.033712493374,116903230,39,3.4522958428
633424780,0.0,0.0,116903230,968,1.6748055743999999
633424734,4.758260086215871e-05,530.0514678877411,116903230,920,4.4975604127999995
633424610,0.0,0.0,116903230,749,0.47255133520000003
633424481,0.000307668868262097,239.696104340054,116903230,574,0.76035456
633424926,0.0111802206129576,413.16403159403603,116903230,563807435,0.3082611952
633424735,0.000770973904971116,453.33174591114005,116903230,182305689,1.3917210006
633424325,0.00372546660409945,380.812449279369,116903230,321,0.02961315
633424203,6.70627986529135e-05,402.380454473442,116903230,155,1.1206735904
633424979,0.0,0.0,116903230,549009215,0.35435894479999996
633424516,0.000129080461243397,390.49051931934196,116903230,616,0.6079493504
633424829,1.0989405724883498e-06,291.501342109539,116903230,1017,11.91320928
633424954,0.00858423223829798,1398.92508243831,116903230,262,1.5957143999999999
633424207,0.00011554500401031201,392.158039293898,116903230,159,5.3699289727999995
633424762,0.0,0.0,116903230,951,1.3759399136000001
633424907,0.0,0.0,116903230,1113,0.122992695
633424110,0.0,0.0,116903230,15,0.25352208
633424379,0.005346823537327521,391.12245544146106,116903230,394,0.873795195
633424197,0.0,0.0,116903230,147,0.015970815
633424778,2.7479936493605302e-05,383.374420775914,116903230,966,1.0724259952
633424100,0.0005161725885558059,222.309129241053,116903230,1,0.118851705
633424315,0.0,0.0,116903230,307,0.5879985104
633424462,0.0397461720458583,546.418130932705,116903230,541,3.4202659246
633424241,0.000156241535592452,227.85088745285,116903230,210,0.08538201
633424895,0.0,0.0,116903230,1098,1.2184433296
633424262,0.0,0.0,116903230,235,0.6281317252
633424711,0.00697524898171234,403.55301461089,116903230,895,1.8877424048
633424729,0.0,0.0,116903230,914,0.012861765
633424541,1.50683857461492e-07,180.057979421073,116903230,651,0.9358328895999999
633424891,4.17805469998285e-05,242.239228944458,116903230,1093,2.5898254592
633424375,0.00593100447502639,439.647579316544,116903230,385,7.7992328232000006
633424533,2.2720423780301e-05,238.819029079066,116903230,639,0.8461422704000001
633424710,0.00170621648181978,382.941181349374,116903230,894,2.5986851786000003
633424609,0.0007361441056122509,446.872142221031,116903230,746,1.9589065062
633424864,0.00023837003563636602,366.47251948209,116903230,1057,1.9495662437999999
633424395,1.78968184582237e-05,329.90935183763503,116903230,423,0.5247128152
633424756,0.0,0.0,116903230,944,1.1613712656
633424366,3.1151839541620898e-06,370.17939307881204,116903230,374,0.21696318
633424763,0.0021244128805208,421.04959769763,116903230,952,2.0063096256
633424217,2.5503768919919504e-08,167.49999043032102,116903230,173,0.1657388152
633424187,4.88183948855085e-05,220.587481611769,116903230,133,0.16278192
633424346,4.9080324623701e-05,355.84731188178,116903230,345,6.846106099
633424831,0.10277040182779199,1104.9857833544802,116903230,1018,2.000546226
633424596,5.6428936322401403e-05,266.621842172905,116903230,725,0.10895346
633424811,0.000347847571496828,443.262887854248,116903230,998,0.4723859504
633424117,0.0,0.0,116903230,576073704,0.2362150448
633424980,0.0,0.0,116903230,607344830,0.02396394
633424573,0.0,0.0,116903230,693,0.6057730447999999
633424697,0.0,0.0,116903230,872,0.16856343
633424104,4.2232679764020795e-06,281.542220505367,116903230,7,1.2194488096
633424163,9.875035686168579e-05,224.36555102001702,116903230,101,1.1213373248
633424142,1.11144615618353e-05,389.315110009057,116903230,63,0.144032805
633424487,0.00015801849714691698,286.070521182501,116903230,581,0.39232461520000006
633424968,0.00024165726601888397,416.91994710898695,116903230,302,2.3774905448
633424852,9.18970594593199e-06,377.987141432087,116903230,1041,6.3163769088
633424133,9.653567486545659e-05,513.0939833297721,116903230,48,2.6554021102000003
633424642,0.0018580967192552101,559.1430771706109,116903230,797,1.9842155648
633424335,0.0,0.0,116903230,332,0.006850935
633424841,0.083966141677886,764.302076979836,116903230,1027,0.67223191385
633424245,0.000405733616345552,360.368038428097,116903230,215,1.4068164991999998
633424524,0.00044087872290558095,309.475749043297,116903230,628,0.22654169999999998
633424384,0.0102513867675895,407.729377764086,116903230,402,0.83594196
633424450,5.954115910318361e-05,265.501614732389,116903230,525,0.2808309952
633424174,1.97314802826462e-05,211.27598370249,116903230,118,0.22605219
633424377,0.0,0.0,116903230,390,0.051757965
633424307,0.000204583799024077,443.583678776036,116903230,295,2.0950609344
633424603,0.000997646644367536,496.132517499832,116903230,733,1.8132377088
633424788,0.0,0.0,116903230,975,0.028067445
633424476,8.111008716272691e-05,254.918623893092,116903230,566,1.5487060736000002
633424606,7.07096089588585e-05,368.424036875574,116903230,741,0.2373219352
633424188,0.0,0.0,116903230,135,0.04750452
633424807,0.000115781272773568,360.229622356293,116903230,993,14.4416783602
633424365,0.0,0.0,116903230,372,0.05894847
633424213,0.0,0.0,116903230,606826663,0.017823015
633424967,1.48414428115412e-05,312.908599103461,116903230,298,0.4016142704
633424482,1.40692714326624e-05,379.702876698484,116903230,575,0.39793194
633424632,0.0,0.0,116903230,781,0.02588229
633424819,7.342521807291709e-05,399.010570583721,116903230,1007,6.2798926848
633424240,0.0,0.0,116903230,209,0.31704152480000003
633424791,0.0,0.0,116903230,978,0.7802326448000001
633424167,0.0,0.0,116903230,106,0.00796446
633424587,0.000286644840727949,405.615602476156,116903230,706,0.064083915
633424905,0.0,0.0,116903230,1109,0.106578675
633424690,0.0,0.0,116903230,859,0.03076857
633424601,0.00019104507529399598,355.411017085098,116903230,731,1.5428053956
633424566,1.09148394729023e-06,454.833630049122,116903230,685,1.0239248544
633424799,8.338745663399091e-05,365.245593969298,116903230,985,12.5148456076
633424489,0.0052592647816601295,438.215010597559,116903230,583,0.6071886352
633424415,0.0,0.0,116903230,452,0.04438665
633424292,4.25583775673525e-05,222.120178145986,116903230,272,0.19975536
633424249,0.007170722061717459,428.444822231903,116903230,312782628,1.4138504002
633424244,0.0,0.0,116903230,214,0.8685119856
633424355,0.0,0.0,116903230,356,0.01373274
633424525,2.3480637467627498e-05,378.15136201013604,116903230,629,0.9007909904000001
633424641,0.00033651833722295,599.204750298216,116903230,795,5.1749055232
633424570,6.46635406729125e-05,248.32419406889,116903230,689,0.072132165
633424147,0.0,0.0,116903230,72,0.109731825
633424112,0.00106341741848883,210.38535087593002,116903230,19,0.138573225
633424360,0.0,0.0,116903230,364,0.1835728552
633424654,0.000133259369873051,315.446202992068,116903230,814,0.5564538
633424328,0.0633841790453222,765.9184960221651,116903230,325,0.19943343
633424506,0.0,0.0,116903230,604,0.119323575
633424859,3.73177605377957e-06,237.61521558892002,116903230,1049,1.4743358336
633424449,5.658403687650971e-07,212.169063747869,116903230,523,0.6124718152
633424510,9.02380117514359e-05,367.001379264825,116903230,609,0.14622237
633424616,0.0,0.0,116903230,757,0.041376825
633424373,0.000194460274402203,300.916738937126,116903230,381,1.7088485791999999
633424271,0.0,0.0,116903230,246,0.15189804
633424254,0.0,0.0,116903230,226,0.61737354
633424248,0.00408925352924904,370.43240067066,116903230,218,1.3237562464000001
633424125,0.0,0.0,116903230,35,0.03586653
633424845,1.8923630696022701e-06,288.05058951369597,116903230,1033,2.7630414784
633424636,2.9965108423647e-05,234.263653905022,116903230,788,1.3137522496
633424150,0.00124629748003139,225.635775744591,116903230,75,0.01262583
633424311,0.00699434165085148,388.66781230312796,116903230,312782546,1.5866783296
633424341,0.0019381611402083199,377.406797136414,116903230,338,0.02283939
633424542,0.0,0.0,116903230,653,0.03344103
633424982,0.0,0.0,116903230,549009223,0.07795557
633424250,0.0,0.0,116903230,222,0.044088975
633424748,1.04317104599428e-06,402.33241841587403,116903230,936,3.6765595328
633424208,2.77449070443399e-05,487.198950979842,116903230,589508447,0.46452074479999994
633424127,3.44056505136412e-05,345.791747675663,116903230,38,0.2080968848
633424182,8.95532894970846e-11,279.61538103936,116903230,127,0.45271076479999994
633424205,0.0,0.0,116903230,589508451,0.113153985
633424185,0.00858240224936065,416.19896882685697,116903230,131,0.92641752
633424238,0.0,0.0,116903230,207,0.05819436
633424699,0.0022367567812428602,310.428211069782,116903230,874,0.04935231
633424159,0.000332361013825373,371.21461249192197,116903230,96,0.6749460704000001
633424382,3.26294361348225e-05,249.96405020278098,116903230,398,0.9907528344
633424595,0.000599281468398895,533.330310225124,116903230,723,3.0077567198
633424336,2.45447059483143e-07,209.112054846665,116903230,333,0.04078809
633424219,0.00348725592361772,858.2317752248821,116903230,178,0.44733056479999994
633424439,0.00015733611597664,369.20018739297996,116903230,502,2.3128178752
633424614,3.7070780277982704e-05,274.75342546204,116903230,754,4.2156137856
633424265,0.0,0.0,116903230,238,0.107129925
633424835,0.000622132145828759,744.8017456086039,116903230,1022,1.7252095616
633424221,1.94703859482103e-05,382.624450930269,116903230,181,0.46740927520000003
633424430,0.000103346474445487,260.85982670262,116903230,483,0.35283088960000003
633424483,0.0,0.0,116903230,576,0.00620487
633424867,0.000457928464502443,357.018466234631,116903230,1061,0.159675075
633424350,0.0,0.0,116903230,350,0.029474235
633424501,0.0,0.0,116903230,599,0.2751509152
633424340,0.000786108194675627,414.73614687326403,116903230,337,2.5932189248
633424782,0.0,0.0,116903230,970,0.26383707
633424425,0.0,0.0,116903230,470,0.2145465
633424924,0.0,0.0,116903230,599626927,0.05295087
633424122,1.4132442579281598e-08,177.00002971436402,116903230,30,0.055987155
633424316,7.847272902562739e-08,209.349613071527,116903230,310,0.5229311752
633424102,0.00903432071405004,567.46640748366,116903230,4,4.9012366032
633116934,1.1371985438830698e-05,354.39784503847704,120491896,830,0.41460836479999996
633117281,6.781193885916e-06,106.34810879935,120491896,1033,2.7630414784
633116566,0.0,0.0,120491896,445,1.0984979152
633116974,2.13961407179737e-07,43.191639265493,120491896,852,2.4592519840000002
633116301,8.013550229112909e-05,483.86191666095596,120491896,189,0.099990135
633116543,0.0054036635639022204,553.561899306985,120491896,409,1.3512504208000002
633116529,0.00296832398274644,1499.2851774589801,120491896,381,1.7088485791999999
633117685,0.00939836803490849,531.110990889566,120491896,312782574,0.542524815
633117677,0.0,0.0,120491896,266,0.6694776704
633115862,1.34321951063869e-05,379.71418239727996,120491896,23,0.5450429152
633116409,2.2989282668357e-07,230.64785558314802,120491896,255,0.45820339039999997
633117641,1.53414046243048e-05,386.08249423542196,120491896,484682470,1.4641861696
633116051,8.000540832380551e-07,60.138384837854005,120491896,589508447,0.46452074479999994
633116642,0.004323244863076571,482.95482172552596,120491896,583,0.6071886352
633117005,0.0011839924860161698,533.754108583368,120491896,879,4.1888230356000005
633116429,0.0328947675142298,1140.63725834369,120491896,271,0.108254475
633116489,0.00212661213870708,530.5765906788599,120491896,329,6.9322773226
633115830,1.62794651582975e-05,141.136693742256,120491896,1,0.118851705
633117273,0.103443354048928,863.1345554999871,120491896,1027,0.6749549198
633117694,0.00628990154894024,951.344648530516,120491896,294,6.2318084752
633116077,0.000201752055486695,507.92042821794996,120491896,181,0.46740927520000003
633117023,0.0019542096429491897,411.886043420598,120491896,895,1.8877424048
633117598,0.0,0.0,120491896,1126,0.039365865
633115998,7.910734112847071e-07,383.13967320445704,120491896,127,0.45271076479999994
633115926,0.0,0.0,120491896,72,0.109731825
633116500,0.00019126465364002,455.536704514426,120491896,342,3.3373910976
633117258,0.0931158856381832,893.7410767196609,120491896,1018,2.0045897746
633116337,3.93348664164326e-09,300.60433427978097,120491896,214,0.8685119856
633116603,0.0,0.0,120491896,523,0.6124718152
633117289,2.36865985433379e-06,68.18067102289761,120491896,1039,0.08999046
633116876,1.58003426163939e-05,245.225193910305,120491896,788,1.3137522496
633117351,3.6818646488452004e-05,218.677416600397,120491896,1084,1.0106507152
633115834,0.0604935376481408,1395.23772982836,120491896,4,4.9012366032
633117696,1.11219718429525e-06,441.993854336819,120491896,298,0.4016142704
633116636,0.0,0.0,120491896,576,0.00620487
633116868,0.0,0.0,120491896,781,0.02588229
633116837,0.0,0.0,120491896,757,0.041376825
633117591,0.0,0.0,120491896,1120,0.04781763
633116671,3.74464105943855e-05,462.254110050253,120491896,621,0.39112070479999994
633116492,0.0,0.0,120491896,332,0.006850935
633116513,0.0,0.0,120491896,358,0.05205123
633116305,6.28544096876396e-05,337.28431922542006,120491896,194,2.2761200896
633116479,0.0,0.0,120491896,318,0.0191394
633116685,0.00339068198290071,275.893524951596,120491896,642,0.17028774
633116371,3.0025690040910802e-05,134.613020912641,120491896,235,0.6281317252
633116581,0.11805139548974801,2064.29966446022,120491896,475,0.77157801
633116948,0.000277786263510097,442.705811482465,120491896,839,0.1920488752
633116377,0.0,0.0,120491896,238,0.107129925
633116574,0.0,0.0,120491896,460,0.01045611
633117621,0.0258742191358025,737.071939786577,120491896,563807439,0.02480625
633116650,4.63581358935327e-05,228.390883287765,120491896,596,0.8157750495999999
633117265,0.00222974213391847,1984.15749410251,120491896,1022,1.7252095616
633117164,3.4667340310395e-05,478.980453459647,120491896,970,0.26383707
633116999,0.047033649931989004,1934.15720091513,120491896,874,0.04935231
633116045,6.96207808497568e-05,156.141139233655,120491896,589508451,0.113153985
633117248,0.0650109555990447,945.507358979228,120491896,1011,1.339215955875
633116692,8.354501457992559e-05,418.973376456962,120491896,651,0.9358328895999999
633115971,0.000977041935925804,471.49420042083705,120491896,111,2.6841751846
633116457,8.40245923046552e-05,264.288370375918,120491896,292,0.027516195
633116809,0.004017499940656429,1307.64167667015,120491896,733,1.8132377088
633116639,0.0809839011697238,1000.05653811702,120491896,580,0.096938415
633116331,1.4094972868528199e-05,70.7667940047107,120491896,210,0.08538201
633117659,6.25274487561348e-05,378.85971200205705,120491896,250,0.6213711952000001
633116028,0.0,0.0,120491896,147,0.015970815
633116324,0.000692453121347592,292.122354345212,120491896,206,0.12891753
633117619,0.0158733579913467,625.4327507615191,120491896,563807435,0.3082611952
633117013,0.000109276305043648,429.736186238945,120491896,886,4.7927505836
633117098,3.42593865628078e-06,146.11703432244,120491896,936,3.6765595328
633117341,0.0005545610818520099,506.041748441445,120491896,1077,0.16683471
633116319,0.0,0.0,120491896,203,0.06757884
633116515,1.8058910220792602e-09,441.690873014863,120491896,362,1.5251874848
633116590,8.937688091887911e-06,78.9303228365592,120491896,491,0.5954999302
633116555,1.3129217706625e-05,357.74319922921404,120491896,429,1.8531944256
633117729,0.0,0.0,120491896,549009227,0.04906566
633116461,1.80280286178226e-05,420.952094204812,120491896,295,2.0950609344
633116310,1.07350315465461e-05,263.228619963629,120491896,197,0.06136956
633116431,7.54050380548534e-05,88.1754131955892,120491896,272,0.19975536
633117395,0.0,0.0,120491896,1109,0.106578675
633116540,0.0120704569800904,548.178983117078,120491896,402,0.83594196
633116325,9.74368191468808e-05,146.30402479384702,120491896,207,0.05819436
633115943,0.0,0.0,120491896,88,0.7834298752
633116550,0.00414164195000749,502.807753693968,120491896,422,0.148747095
633116910,0.000236077210215427,350.267044987163,120491896,814,0.5564538
633116329,0.0,0.0,120491896,209,0.31704152480000003
633115875,0.0,0.0,120491896,30,0.055987155
633116640,5.47564732240401e-06,234.083336516312,120491896,581,0.39232461520000006
633117716,0.0,0.0,120491896,549009211,0.01803249
633116960,0.0,0.0,120491896,846,0.36931986
633116981,2.8415175278411996e-07,242.00204067779597,120491896,859,0.03076857
633116635,3.8112066155965204e-05,514.2278332279631,120491896,575,0.39793194
633117681,0.000366400941076538,213.424192148824,120491896,10671,0.089908875
633116547,0.0461115539259968,959.014322370775,120491896,560581563,0.19364751
633117079,0.000129740342366896,421.100647106446,120491896,926,5.533227
633116833,4.44928016899363e-05,157.688434152833,120491896,754,4.2156137856
633116536,2.50896602331168e-05,339.219258817842,120491896,395,2.245014184
633115872,0.0,0.0,120491896,576073699,0.05526612
633116884,0.0017542116976681599,757.545720756588,120491896,795,5.1749055232
633117391,1.01220996451846e-05,266.724979026408,120491896,1107,1.0265708544
633116514,0.0019072200891152398,570.843953075861,120491896,361,1.545372045
633115910,6.21927583374215e-05,322.884848741525,120491896,58,0.047802195
633116995,0.0,0.0,120491896,872,0.16856343
633116580,8.112531180412808e-05,431.59829561395696,120491896,470,0.2145465
633115908,0.000138149185129149,582.671949211325,120491896,56,4.8525059072
633117073,0.000200528805036901,355.781478342528,120491896,922,0.8707456898
633115977,0.0,0.0,120491896,115,0.008001945
633116793,0.000688508742359279,486.71791869119005,120491896,723,3.0077567198
633116846,0.0,0.0,120491896,765,0.06289983
633117226,0.274525570160715,1992.32449460746,120491896,1002,2.2754873942500002
633115864,0.0,0.0,120491896,576073704,0.2362150448
633116073,0.00772892274044483,686.429829270565,120491896,178,0.44733056479999994
633116571,0.0,0.0,120491896,452,0.04438665
633117399,0.0,0.0,120491896,1113,0.122992695
633116805,0.0010128699129748901,448.557365321335,120491896,731,1.5428053956
633117236,0.000364762182400679,1633.48668891822,120491896,1007,6.2798926848
633116647,0.0,0.0,120491896,591,0.09170154
633116509,0.000188152429414688,300.083339272066,120491896,353,3.3285356412000002
633117309,0.0013451675772119401,636.337731843838,120491896,1052,0.9839657856
633116576,0.000231583101124136,2490.27787732547,120491896,463,6.9054274688
633116530,0.000132211631924524,811.7005903226241,120491896,382,11.236318105599999
633116508,2.89093414220713e-06,320.362460135826,120491896,351,1.4781239648
633115920,0.0260462001261214,654.5873515644599,120491896,66,0.01971711
633116507,0.0,0.0,120491896,350,0.029474235
633117665,2.32960323441461e-06,238.48829825066898,120491896,258,2.0748102144
633117679,9.936772902225809e-05,504.42814545772995,120491896,560581559,0.096651765
633117613,0.0,0.0,120491896,599626923,0.015961995
633117689,0.000435724403024406,517.867833596232,120491896,286,0.07251804
633116610,0.00293585222793309,569.281691495713,120491896,533,1.1562623198
633116551,0.00036585864957708596,507.275851881874,120491896,423,0.5247128152
633116825,0.0,0.0,120491896,749,0.47255133520000003
633116347,0.00409549310933899,523.252856821593,120491896,312782628,1.4138504002
633116667,0.007287794868338241,700.48046122018,120491896,616,0.6079493504
633116723,0.0044922332789161,1672.35408783386,120491896,672,28.685694464
633116634,0.00548716506656715,507.82506744849604,120491896,574,0.76035456
633116004,0.0055950775101934296,525.119121929655,120491896,131,0.92641752
633116533,4.50374487868301e-05,299.858266449704,120491896,390,0.051757965
633115893,0.000323751541636912,424.537573883695,120491896,44,0.9308649952
633115850,0.00010025143796616,352.02540942240404,120491896,15,0.25352208
633116535,0.0038593367992463203,533.316770454005,120491896,394,0.873795195
633116777,0.0037552364690499897,676.572632808675,120491896,706,0.064083915
633116317,9.557985049327308e-07,425.76524564480303,120491896,202,2.0033969088
633116752,0.0,0.0,120491896,693,0.6057730447999999
633116345,0.008615093211902491,651.372147916305,120491896,218,1.3237562464000001
633115868,0.0146393701709518,749.0447314454,120491896,27,0.07543305
633116350,2.02968358262402e-06,54.6897565510337,120491896,223,0.31414194
633115848,0.0,0.0,120491896,12,0.09569259
633116609,0.00482211242955254,1025.7512848516099,120491896,531,0.04827627
633116538,0.00180293608499435,271.288390779714,120491896,398,0.9907528344
633117007,0.0,0.0,120491896,880,0.114366735
633115881,0.0,0.0,120491896,35,0.03586653
633117279,0.00011450149327347299,393.111281499475,120491896,1031,0.4669947352
633117615,0.0,0.0,120491896,599626927,0.05295087
633117321,0.007651262111901309,1082.97558184896,120491896,1061,0.159675075
633117285,0.00027281454635026496,552.279770159236,120491896,1037,1.1954606048
633116049,1.1587817358430498e-05,293.986325750696,120491896,159,5.3699289727999995
633116343,3.4455369354792e-06,477.949270666075,120491896,217,0.3899476448
633116069,1.71240649064559e-05,254.394468813417,120491896,173,0.1657388152
633117186,0.0,0.0,120491896,980,0.145761525
633115945,0.0,0.0,120491896,91,0.9480110751999999
633117138,2.2083139889636802e-05,156.941953882125,120491896,957,2.4161661664
633116522,0.0,0.0,120491896,372,0.05894847
633116472,0.000370448220369867,296.991111489353,120491896,307,0.5879985104
633117269,1.10850085919976e-05,130.021665563768,120491896,1025,5.3837524608
633116816,0.000513023327527634,501.473523562239,120491896,741,0.2373219352
633116732,0.0,0.0,120491896,679,0.6633213104
633117331,0.00153188069517894,187.02871730529998,120491896,1069,0.10415979
633117375,3.7700227411552204e-05,355.61813071263606,120491896,1098,1.2184433296
633117021,0.00178141386571468,542.755288348361,120491896,894,2.5986851786000003
633116728,0.0018032921591249898,477.275946377181,120491896,677,2.590389851
633117083,0.000361579000845414,1107.2515853770599,120491896,928,7.4151679616
633116504,0.0,0.0,120491896,347,0.1206135
633116032,9.58297659996417e-05,311.890526043778,120491896,149,0.4900435904
633117736,4.23822118014816e-05,181.331593062043,120491896,151,0.71886528
633116886,0.00285789207578779,738.208792359888,120491896,797,1.9842155648
633117031,0.0,0.0,120491896,898,0.5969177647999999
633117259,0.0315034321866296,615.7912628924549,120491896,1029,0.2265527152
633116526,0.00254567469788503,507.048959276884,120491896,378,9.9425236932
633117071,0.000555878936827619,472.106142681518,120491896,182305689,1.3917210006
633116657,0.0,0.0,120491896,604,0.119323575
633116053,0.0,0.0,120491896,162,0.22433229
633117291,0.0001677834581817,111.016719391195,120491896,1041,6.3163769088
633117156,6.878317726884391e-10,239.99999524875,120491896,966,1.0724259952
633116518,0.000203986169734105,481.51454556845596,120491896,366,0.33773544
633116956,3.06377320967438e-05,242.23262915246002,120491896,843,1.0284958095999999
633116449,0.0,0.0,120491896,287,0.00855099
633116039,0.000133084076480485,664.531835900669,120491896,155,1.1206735904
633116681,0.000272029443104014,477.847488585783,120491896,634,0.31940307
633117114,5.9882871880915605e-06,51.2598849040728,120491896,944,1.1613712656
633115912,3.60831585978073e-05,467.844955151218,120491896,59,0.1944920152
633116797,9.3009191391575e-05,266.702840564551,120491896,726,7.2733865008
633117305,1.2577774111719198e-05,56.8848907927398,120491896,1049,1.4743358336
633116482,0.014306863779267001,860.4561822126599,120491896,321,0.02961315
633117182,8.66866358576932e-05,393.749396830024,120491896,978,0.7802326448000001
633116783,5.920553567446179e-05,443.61183798129997,120491896,711,0.3672691904
633116361,0.00997694272225058,135.366935942489,120491896,230,0.073441935
633115959,0.0006285152198255911,424.011907433611,120491896,101,1.1213373248
633117160,2.26748472781517e-05,221.43321311523,120491896,968,1.6748055743999999
633116512,0.0,0.0,120491896,356,0.01373274
633117190,9.351476225940241e-07,67.9271940699555,120491896,982,0.0680022
633115963,0.00017153326981146202,321.557002578296,120491896,104,4.1064266642
633116669,2.8301378666106103e-05,329.82702078329703,120491896,619,0.3522267098
633116441,0.0,0.0,120491896,280,0.017161515
633117303,1.10918098257242e-05,304.744057592514,120491896,1048,2.892688736
633115887,0.000491814762155969,504.92306160705004,120491896,39,3.4522958428
633116627,0.0,0.0,120491896,564,0.45772272
633115897,0.000183288486944095,566.777102541567,120491896,48,2.6554021102000003
633116011,0.0,0.0,120491896,135,0.04750452
633116363,0.0,0.0,120491896,231,0.04747806
633116844,0.000119357200552894,68.2087002963685,120491896,763,0.00955206
633116531,0.00463645624522367,571.004463373473,120491896,385,7.7992328232000006
633116391,0.000293369145791397,710.650561444238,120491896,246,0.15189804
633116866,2.40453159570894e-08,46.0209081115876,120491896,780,1.0657404352
633117242,0.00822190754793665,1323.85970441147,120491896,1009,51.6979008
633115933,0.011693279387607,524.125656193189,120491896,75,0.01262583
633116738,7.54442630459967e-05,458.763825827803,120491896,685,1.0239248544
633115967,0.0,0.0,120491896,106,0.00796446
633117721,0.00015669775130419498,655.412666357694,120491896,549009215,0.35435894479999996
633117126,0.0,0.0,120491896,951,1.3759399136000001
633117065,0.00041490657429006,446.86408691082,120491896,918,7.0318419808
633116468,0.00451923011772045,578.391279660535,120491896,312782546,1.5866783296
633116541,6.60924319441313e-05,550.341451968271,120491896,403,2.2365116256
633116000,0.0036096495571530203,795.6318283389461,120491896,128,5.670439936
633115996,2.5523954961689e-05,181.72534017073602,120491896,126,0.137325195
633115939,1.12457318029423e-05,211.415457774986,120491896,83,0.5642132047999999
633115951,0.000493510602988022,550.701540912834,120491896,96,0.6749460704000001
633117295,0.0629579081076366,1225.54473346238,120491896,1044,0.06741126
633117698,0.00158319697582857,1117.72700221349,120491896,302,2.3774905448
633116823,0.000906695916866408,432.819035913946,120491896,746,1.9589065062
633117220,3.5330011788363e-05,667.5235869143789,120491896,998,0.4723859504
